Movie Name,Star 1,Star 2,Star 3,Star 4,Votes,Genre 1,Genre 2,Genre 3,Gross Collection,Certification
 Proof of Life , Meg Ryan, Russell Crowe, David Morse, Pamela Reed,58031,Action, Drama, Thriller, $32.60M,UA
 Nick of Time , Johnny Depp, Christopher Walken, Courtney Chase, Charles S. Dutton,44019,Action, Crime, Drama, $8.17M,UA
7500, Joseph Gordon-Levitt, Omid Memar, Aylin Tezel, Carlo Kitzlinger,30535,Action, Drama, Thriller,N/A,16
 ARQ , Robbie Amell, Rachael Taylor, Shaun Benson, Gray Powell,40537,Action, Sci-Fi, Thriller,N/A,18
 Formula 51 , Samuel L. Jackson, Robert Carlyle, Emily Mortimer, Nigel Whitmey,50200,Action, Comedy, Crime, $5.20M,R
 Charlie Countryman , Shia LaBeouf, Evan Rachel Wood, Mads Mikkelsen, Til Schweiger,29162,Action, Comedy, Drama, $0.01M,R
 Toofaan , Farhan Akhtar, Mrunal Thakur, Paresh Rawal, Mohan Agashe,51786,Action, Drama, Sport,N/A,UA
 Thor: Love and Thunder , Chris Hemsworth, Natalie Portman, Christian Bale, Tessa Thompson,365616,Action, Adventure, Comedy, $343.26M,UA
 Indiana Jones and the Kingdom of the Crystal Skull , Harrison Ford, Cate Blanchett, Shia LaBeouf, Karen Allen,466334,Action, Adventure,N/A, $317.10M,U
 Transformers: Dark of the Moon , Shia LaBeouf, Rosie Huntington-Whiteley, Tyrese Gibson, Josh Duhamel,419238,Action, Adventure, Sci-Fi, $352.39M,UA
 Kindergarten Cop , Arnold Schwarzenegger, Penelope Ann Miller, Pamela Reed, Linda Hunt,156118,Action, Comedy, Crime, $91.46M,U
 Terminator: Dark Fate , Linda Hamilton, Arnold Schwarzenegger, Mackenzie Davis, Natalia Reyes,184856,Action, Adventure, Sci-Fi, $62.25M,UA
 Deep Impact , Robert Duvall, Téa Leoni, Elijah Wood, Morgan Freeman,183482,Action, Drama, Sci-Fi, $140.46M,UA
 Mad Max Beyond Thunderdome , Mel Gibson, Tina Turner, Bruce Spence, Adam Cockburn,141805,Action, Adventure, Sci-Fi, $36.20M,U
 Pearl Harbor , Ben Affleck, Kate Beckinsale, Josh Hartnett, William Lee Scott,341471,Action, Drama, History, $198.54M,UA
 Jack Ryan: Shadow Recruit , Chris Pine, Kevin Costner, Keira Knightley, Kenneth Branagh,135142,Action, Drama, Thriller, $50.58M,UA
 The Legend of Tarzan , Alexander Skarsgård, Rory J Saper, Christian Stevens, Christoph Waltz,181539,Action, Adventure, Drama, $126.64M,UA
 The Devil's Own , Harrison Ford, Brad Pitt, Margaret Colin, Rubén Blades,68462,Action, Crime, Drama, $42.87M,A
 The Karate Kid , Jackie Chan, Jaden Smith, Taraji P. Henson, Wenwen Han,193825,Action, Drama, Family, $176.59M,U
 Men in Black II , Tommy Lee Jones, Will Smith, Rip Torn, Lara Flynn Boyle,387503,Action, Adventure, Comedy, $190.42M,UA
 Dick Tracy , Warren Beatty, Madonna, Al Pacino, Charlie Korsmo,63840,Action, Comedy, Crime, $103.74M,U
 Total Recall , Colin Farrell, Bokeem Woodbine, Bryan Cranston, Kate Beckinsale,260024,Action, Adventure, Sci-Fi, $58.88M,UA
 The Cannonball Run , Burt Reynolds, Roger Moore, Farrah Fawcett, Dom DeLuise,38190,Action, Comedy, Sport, $72.18M,U
 300: Rise of an Empire , Sullivan Stapleton, Eva Green, Lena Headey, Hans Matheson,308153,Action, Drama,N/A, $106.58M,R
 Austin Powers in Goldmember , Mike Myers, Beyoncé, Seth Green, Michael York,216160,Action, Adventure, Comedy, $213.31M,UA
 Knowing , Nicolas Cage, Chandler Canterbury, Rose Byrne, Lara Robinson,240706,Action, Mystery, Sci-Fi, $79.96M,UA
 RoboCop , Joel Kinnaman, Gary Oldman, Michael Keaton, Abbie Cornish,233759,Action, Crime, Sci-Fi, $58.61M,UA
 Reign of Fire , Matthew McConaughey, Christian Bale, Izabella Scorupco, Gerard Butler,140942,Action, Adventure, Fantasy, $43.06M,UA
 Alien: Resurrection , Sigourney Weaver, Winona Ryder, Dominique Pinon, Ron Perlman,254528,Action, Horror, Sci-Fi, $47.75M,A
 Hitman , Timothy Olyphant, Dougray Scott, Olga Kurylenko, Robert Knepper,174014,Action, Crime, Thriller, $39.69M,16
 Kate , Mary Elizabeth Winstead, Woody Harrelson, Miku Patricia Martineau, Tadanobu Asano,66123,Action, Adventure, Crime,N/A,18
 Dracula Untold , Luke Evans, Dominic Cooper, Sarah Gadon, Art Parkinson,201442,Action, Drama, Fantasy, $56.28M,UA
 Eraser , Arnold Schwarzenegger, Vanessa Williams, James Caan, James Coburn,115068,Action, Crime, Thriller, $101.30M,A
 Transcendence , Johnny Depp, Rebecca Hall, Morgan Freeman, Cillian Murphy,233589,Action, Drama, Sci-Fi, $23.02M,UA
 Keanu , Keegan-Michael Key, Jordan Peele, Tiffany Haddish, Method Man,50534,Action, Comedy, Crime, $20.57M,R
 Spenser Confidential , Mark Wahlberg, Winston Duke, Alan Arkin, Iliza Shlesinger,92840,Action, Comedy, Crime,N/A,18
 Walking Tall , Dwayne Johnson, Ashley Scott, Johnny Knoxville, Michael Bowen,85019,Action, Crime,N/A, $46.44M,PG-13
 Maze Runner: The Death Cure , Dylan O'Brien, Ki Hong Lee, Kaya Scodelario, Thomas Brodie-Sangster,149988,Action, Adventure, Sci-Fi, $58.03M,UA
 Small Soldiers , Kirsten Dunst, Gregory Smith, David Cross, Jay Mohr,102497,Action, Adventure, Comedy, $54.68M,UA
 47 Ronin , Keanu Reeves, Hiroyuki Sanada, Ko Shibasaki, Tadanobu Asano,165380,Action, Drama, Fantasy, $38.36M,UA
 Parker , Jason Statham, Jennifer Lopez, Michael Chiklis, Nick Nolte,125981,Action, Crime, Thriller, $17.62M,A
 American Assassin , Dylan O'Brien, Michael Keaton, Sanaa Lathan, Taylor Kitsch,85832,Action, Thriller,N/A, $36.25M,R
 Inferno , Tom Hanks, Felicity Jones, Irrfan Khan, Ben Foster,182507,Action, Adventure, Crime, $34.34M,UA
 Blown Away , Jeff Bridges, Tommy Lee Jones, Suzy Amis, Lloyd Bridges,32580,Action, Crime, Drama, $30.16M,UA
 In the Shadow of the Moon , Boyd Holbrook, Cleopatra Coleman, Bokeem Woodbine, Michael C. Hall,56577,Action, Crime, Mystery,N/A,16
 The Brothers Grimsby , Sacha Baron Cohen, Mark Strong, Rebel Wilson, Freddie Crowder,106758,Action, Adventure, Comedy, $6.86M,A
 Time Trap , Reiley McClendon, Cassidy Gifford, Brianne Howey, Olivia Draguicevich,40000,Action, Adventure, Mystery,N/A,N/A
 Tower Heist , Eddie Murphy, Ben Stiller, Casey Affleck, Alan Alda,147980,Action, Comedy, Crime, $78.05M,A
 Deliver Us from Evil , Eric Bana, Edgar Ramírez, Olivia Munn, Chris Coy,80989,Action, Adventure, Crime, $30.58M,A
 Takers , Chris Brown, Hayden Christensen, Matt Dillon, Michael Ealy,64316,Action, Crime, Drama, $57.74M,PG-13
 3 Days to Kill , Kevin Costner, Hailee Steinfeld, Connie Nielsen, Amber Heard,95608,Action, Drama, Thriller, $30.70M,A
 Johnny English , Rowan Atkinson, John Malkovich, Natalie Imbruglia, Tasha de Vasconcelos,166954,Action, Adventure, Comedy, $28.08M,U
 Taken 2 , Liam Neeson, Famke Janssen, Maggie Grace, Leland Orser,314072,Action, Crime, Thriller, $139.85M,A
 Zathura: A Space Adventure , Josh Hutcherson, Jonah Bobo, Dax Shepard, Tim Robbins,109757,Action, Adventure, Comedy, $29.26M,UA
 Cold Pursuit , Liam Neeson, Laura Dern, Micheál Neeson, Michael Eklund,72613,Action, Comedy, Crime, $32.14M,A
 The Divergent Series: Insurgent , Shailene Woodley, Ansel Elgort, Theo James, Kate Winslet,245603,Action, Adventure, Sci-Fi, $130.18M,UA
 Moonraker , Roger Moore, Lois Chiles, Michael Lonsdale, Richard Kiel,104784,Action, Adventure, Sci-Fi, $70.31M,A
 Rush Hour 3 , Jackie Chan, Chris Tucker, Max von Sydow, Hiroyuki Sanada,175369,Action, Comedy, Crime, $140.13M,UA
 The Saint , Val Kilmer, Elisabeth Shue, Rade Serbedzija, Valeriy Nikolaev,70600,Action, Adventure, Romance, $61.36M,A
 Copshop , Gerard Butler, Frank Grillo, Alexis Louder, Toby Huss,34695,Action, Thriller,N/A,N/A,R
 Johnny English Strikes Again , Rowan Atkinson, Ben Miller, Olga Kurylenko, Emma Thompson,77876,Action, Adventure, Comedy, $4.41M,UA
 The Losers , Idris Elba, Zoe Saldana, Jeffrey Dean Morgan, Chris Evans,104691,Action, Adventure, Comedy, $23.58M,A
 The Toxic Avenger , Andree Maranda, Mitch Cohen, Jennifer Babtist, Cindy Manion,30106,Action, Comedy, Horror,N/A,A
 Hard Target , Jean-Claude Van Damme, Lance Henriksen, Yancy Butler, Chuck Pfarrer,53802,Action, Crime, Thriller, $32.59M,A
 TMNT , Patrick Stewart, Mako, Chris Evans, Sarah Michelle Gellar,66365,Animation, Action, Adventure, $54.15M,PG
 The Wall , Aaron Taylor-Johnson, John Cena, Laith Nakli,N/A,28706,Action, Drama, Thriller, $1.80M,R
 Outlander , Jim Caviezel, Sophia Myles, Ron Perlman, Jack Huston,77046,Action, Adventure, Sci-Fi, $0.16M,UA
 Feast , Navi Rawat, Krista Allen, Balthazar Getty, Judah Friedlander,32897,Action, Comedy, Horror, $0.05M,R
 Lionheart , Jean-Claude Van Damme, Harrison Page, Deborah Rennard, Lisa Pelikan,37986,Action, Crime, Drama, $24.08M,A
 Rogue , Michael Vartan, Radha Mitchell, Sam Worthington, Caroline Brazier,32111,Action, Drama, Horror, $0.01M,R
 Captain Underpants: The First Epic Movie , Kevin Hart, Thomas Middleditch, Ed Helms, Nick Kroll,30295,Animation, Action, Adventure, $73.92M,UA
 Resident Evil: Extinction , Milla Jovovich, Ali Larter, Oded Fehr, Iain Glen,200446,Action, Horror, Sci-Fi, $50.65M,A
 Redemption , Jason Statham, Agata Buzek, Vicky McClure, Benedict Wong,74505,Action, Crime, Drama, $0.03M,A
 Kung Pow: Enter the Fist , Steve Oedekerk, Fei Lung, Leo Lee, Ling-Ling Hsieh,47430,Action, Comedy,N/A, $16.03M,PG-13
 Death Race 2000 , David Carradine, Sylvester Stallone, Simone Griffeth, Mary Woronov,29276,Action, Comedy, Sci-Fi, $8.00M,N/A
 Next , Nicolas Cage, Julianne Moore, Jessica Biel, Thomas Kretschmann,162517,Action, Sci-Fi, Thriller, $18.21M,UA
 The Outsider , Jared Leto, Tadanobu Asano, Kippei Shîna, Shioli Kutsuna,27600,Action, Crime, Drama,N/A,18
 The Silencing , Nikolaj Coster-Waldau, Caleb Ellsworth-Clark, Josh Cruddas, Annabelle Wallis,28358,Action, Crime, Mystery,N/A,A
 War , Jet Li, Jason Statham, Nadine Velazquez, John Lone,94158,Action, Crime, Thriller, $22.49M,R
 Stuber , Dave Bautista, Kumail Nanjiani, Mira Sorvino, Natalie Morales,49582,Action, Comedy, Crime, $22.37M,A
 Astro Boy , Freddie Highmore, Nicolas Cage, Kristen Bell, Charlize Theron,38304,Animation, Action, Adventure, $19.55M,U
 The Boondock Saints II: All Saints Day , Sean Patrick Flanery, Norman Reedus, Billy Connolly, Clifton Collins Jr.,65743,Action, Thriller,N/A, $10.27M,R
 Shanghai Knights , Jackie Chan, Owen Wilson, Fann Wong, Aaron Taylor-Johnson,109515,Action, Adventure, Comedy, $60.48M,UA
 Rising Sun , Sean Connery, Wesley Snipes, Harvey Keitel, Cary-Hiroyuki Tagawa,47249,Action, Crime, Drama, $63.10M,A
 Destroyer , Nicole Kidman, Toby Kebbell, Tatiana Maslany, Sebastian Stan,30742,Action, Crime, Drama, $1.53M,A
 Pokémon: The First Movie - Mewtwo Strikes Back , Veronica Taylor, Rachael Lillis, Eric Stuart, Rica Matsumoto,44455,Animation, Action, Adventure, $85.74M,U
 After the Sunset , Pierce Brosnan, Salma Hayek, Woody Harrelson, Don Cheadle,48796,Action, Comedy, Crime, $28.33M,PG-13
 A Lonely Place to Die , Alec Newman, Ed Speleers, Melissa George, Kate Magowan,30059,Action, Adventure, Crime,N/A,R
 The Eagle , Channing Tatum, Jamie Bell, Donald Sutherland, István Göz,72070,Action, Adventure, Drama, $19.49M,PG-13
 Loaded Weapon 1 , Emilio Estevez, Samuel L. Jackson, Jon Lovitz, Tim Curry,49823,Action, Comedy, Crime, $27.98M,UA
 Last Knights , Clive Owen, Morgan Freeman, Aksel Hennie, Payman Maadi,44319,Action, Drama, History,N/A,R
 Money Talks , Charlie Sheen, Chris Tucker, Heather Locklear, Elise Neal,30447,Action, Comedy, Crime, $41.07M,R
 Mr, Jackie Chan, Richard Norton, Miki Lee, Karen McLymont,28007,Action, Adventure, Comedy, $12.67M,UA
 Ong Bak 2 , Tony Jaa, Sarunyu Wongkrachang, Sorapong Chatree, Primrata Dej-Udom,31335,Action,N/A,N/A, $0.10M,R
 The Warrior's Way , Jang Dong-Gun, Kate Bosworth, Geoffrey Rush, Danny Huston,26801,Action, Drama, Fantasy, $5.66M,R
 Dabangg , Salman Khan, Sonakshi Sinha, Sonu Sood, Arbaaz Khan,33417,Action, Comedy, Crime, $4.63M,UA
 The Legend of Tomiris , Ghassan Massoud, Aizhan Lighg, Eduardo Minett, Yerden Telemissov,42642,Action, Drama, History,N/A,N/A
 Fast X , Vin Diesel, Michelle Rodriguez, Jason Statham, Jordana Brewster,51840,Action, Adventure, Crime,N/A,UA
 Ant-Man and the Wasp: Quantumania , Paul Rudd, Evangeline Lilly, Michael Douglas, Michelle Pfeiffer,173289,Action, Adventure, Comedy,N/A,UA
 The Expendables 3 , Sylvester Stallone, Jason Statham, Jet Li, Antonio Banderas,188115,Action, Adventure, Thriller, $39.32M,UA
 Mortal Kombat , Lewis Tan, Jessica McNamee, Josh Lawson, Joe Taslim,181364,Action, Adventure, Fantasy, $42.20M,A
 The Lost City , Sandra Bullock, Channing Tatum, Daniel Radcliffe, Da'Vine Joy Randolph,134871,Action, Adventure, Comedy, $105.34M,UA
 Justice League , Ben Affleck, Gal Gadot, Jason Momoa, Ezra Miller,463715,Action, Adventure, Fantasy, $229.02M,UA
 Ambulance , Jake Gyllenhaal, Yahya Abdul-Mateen II, Eiza González, Garret Dillahunt,83420,Action, Crime, Drama, $22.78M,UA
 Lightyear , Chris Evans, Keke Palmer, Peter Sohn, Taika Waititi,114469,Animation, Action, Adventure, $118.31M,U
 Birds of Prey , Margot Robbie, Rosie Perez, Mary Elizabeth Winstead, Jurnee Smollett,250092,Action, Comedy, Crime, $84.16M,A
 Mission: Impossible II , Tom Cruise, Dougray Scott, Thandiwe Newton, Ving Rhames,353484,Action, Adventure, Thriller, $215.41M,UA
 6 Underground , Ryan Reynolds, Mélanie Laurent, Manuel Garcia-Rulfo, Ben Hardy,185877,Action, Thriller,N/A,N/A,18
 Jurassic World: Fallen Kingdom , Chris Pratt, Bryce Dallas Howard, Rafe Spall, Justice Smith,327912,Action, Adventure, Sci-Fi, $417.72M,UA
 San Andreas , Dwayne Johnson, Carla Gugino, Alexandra Daddario, Colton Haynes,246517,Action, Adventure, Thriller, $155.19M,UA
 Mile 22 , Mark Wahlberg, Lauren Cohan, Iko Uwais, John Malkovich,83410,Action, Thriller,N/A, $36.11M,A
 Lifeforce , Steve Railsback, Mathilda May, Peter Firth, Frank Finlay,27481,Action, Horror, Mystery, $11.60M,Not Rated
 Code 8 , Kari Matchett, Robbie Amell, Penny Eizenga, Lawrence Bayne,42192,Action, Crime, Drama,N/A,A
 Rambo: Last Blood , Sylvester Stallone, Paz Vega, Sergio Peris-Mencheta, Adriana Barraza,103573,Action, Crime, Thriller, $44.82M,A
 The Girl in the Spider's Web , Claire Foy, Beau Gadsdon, Sverrir Gudnason, LaKeith Stanfield,49544,Action, Crime, Drama, $14.84M,A
 Lou , Allison Janney, Jurnee Smollett, Logan Marshall-Green, Ridley Asha Bateman,29920,Action, Crime, Drama,N/A,UA 16+
 Jack Reacher: Never Go Back , Tom Cruise, Cobie Smulders, Aldis Hodge, Robert Knepper,165581,Action, Crime, Drama, $58.70M,UA
 Day Shift , Jamie Foxx, Dave Franco, Natasha Liu Bordizzo, Meagan Good,83470,Action, Comedy, Fantasy,N/A,A
 Superman Returns , Brandon Routh, Kevin Spacey, Kate Bosworth, James Marsden,287391,Action, Adventure, Sci-Fi, $200.08M,U
 Snow White and the Huntsman , Kristen Stewart, Chris Hemsworth, Charlize Theron, Sam Claflin,295321,Action, Adventure, Drama, $155.33M,UA
 I Am Number Four , Alex Pettyfer, Timothy Olyphant, Dianna Agron, Teresa Palmer,242016,Action, Adventure, Sci-Fi, $55.10M,UA
 Jumper , Hayden Christensen, Samuel L. Jackson, Jamie Bell, Rachel Bilson,314036,Action, Adventure, Sci-Fi, $80.17M,UA
 Rampage , Dwayne Johnson, Naomie Harris, Malin Akerman, Jeffrey Dean Morgan,175978,Action, Adventure, Sci-Fi, $101.03M,UA
 Hitman's Wife's Bodyguard , Ryan Reynolds, Samuel L. Jackson, Salma Hayek, Antonio Banderas,99925,Action, Comedy, Crime,N/A,A
 Speed Racer , Emile Hirsch, Matthew Fox, Christina Ricci, Nicholas Elia,76215,Action, Adventure, Comedy, $43.95M,U
 Mortal Engines , Hera Hilmar, Robert Sheehan, Hugo Weaving, Jihae,131130,Action, Adventure, Fantasy, $15.95M,UA
 Gunpowder Milkshake , Karen Gillan, Lena Headey, Carla Gugino, Michelle Yeoh,47843,Action, Crime, Thriller,N/A,A
 Die Another Day , Pierce Brosnan, Halle Berry, Rosamund Pike, Toby Stephens,223716,Action, Adventure, Thriller, $160.94M,A
 Crawl , Kaya Scodelario, Barry Pepper, Morfydd Clark, Ross Anderson,88614,Action, Adventure, Horror, $39.01M,A
 The Huntsman: Winter's War , Chris Hemsworth, Jessica Chastain, Charlize Theron, Emily Blunt,114357,Action, Adventure, Drama, $48.39M,UA
 Hansel & Gretel: Witch Hunters , Jeremy Renner, Gemma Arterton, Peter Stormare, Famke Janssen,211417,Action, Fantasy, Horror, $55.70M,A
 Blood Red Sky , Peri Baumeister, Carl Anton Koch, Alexander Scheer, Kais Setti,51737,Action, Adventure, Drama,N/A,18
 Days of Thunder , Tom Cruise, Nicole Kidman, Robert Duvall, Randy Quaid,92472,Action, Drama, Sport, $82.67M,U
 The Sorcerer's Apprentice , Nicolas Cage, Jay Baruchel, Alfred Molina, Teresa Palmer,166014,Action, Adventure, Family, $63.15M,PG
 Blitz , Jason Statham, Paddy Considine, Aidan Gillen, Zawe Ashton,89004,Action, Crime, Thriller,N/A,A
 Resident Evil: Apocalypse , Milla Jovovich, Sienna Guillory, Eric Mabius, Oded Fehr,204684,Action, Horror, Sci-Fi, $51.20M,A
 The Protégé , Michael Keaton, Maggie Q, Samuel L. Jackson, David Rintoul,35016,Action, Thriller,N/A,N/A,A
 Never Say Never Again , Sean Connery, Kim Basinger, Klaus Maria Brandauer, Max von Sydow,70362,Action, Adventure, Thriller, $55.50M,UA
 Krull , Ken Marshall, Lysette Anthony, Freddie Jones, Francesca Annis,34907,Action, Adventure, Fantasy, $16.52M,U
 Dora and the Lost City of Gold , Isabela Merced, Eugenio Derbez, Michael Peña, Eva Longoria,32362,Action, Adventure, Comedy, $60.48M,U
 The Postman , Kevin Costner, Will Patton, Larenz Tate, Olivia Williams,76015,Action, Adventure, Drama, $17.63M,A
 Mystery Men , Ben Stiller, Janeane Garofalo, William H. Macy, Hank Azaria,68870,Action, Comedy, Fantasy, $29.76M,PG-13
 The Karate Kid Part II , Pat Morita, Ralph Macchio, Pat E. Johnson, Bruce Malmuth,94327,Action, Family, Sport, $115.10M,U
 Push , Camilla Belle, Dakota Fanning, Chris Evans, Colin Ford,113670,Action, Sci-Fi, Thriller, $31.81M,PG-13
 Deep Rising , Treat Williams, Famke Janssen, Anthony Heald, Kevin J. O'Connor,38960,Action, Adventure, Horror, $11.20M,A
 Red Heat , Arnold Schwarzenegger, Jim Belushi, Peter Boyle, Ed O'Ross,73439,Action, Comedy, Crime, $34.99M,A
 Broken City , Mark Wahlberg, Russell Crowe, Catherine Zeta-Jones, Jeffrey Wright,82176,Action, Crime, Drama, $19.70M,A
 Broken Arrow , John Travolta, Christian Slater, Samantha Mathis, Delroy Lindo,102099,Action, Adventure, Thriller, $70.77M,UA
 Crank: High Voltage , Jason Statham, Amy Smart, Clifton Collins Jr., Dwight Yoakam,154266,Action, Crime, Thriller, $13.63M,R
 Vampires , James Woods, Daniel Baldwin, Sheryl Lee, Thomas Ian Griffith,61478,Action, Horror, Thriller, $20.24M,A
 Universal Soldier , Jean-Claude Van Damme, Dolph Lundgren, Ally Walker, Ed O'Ross,93022,Action, Sci-Fi,N/A, $36.30M,A
 The Promise , Oscar Isaac, Charlotte Le Bon, Christian Bale, Daniel Giménez Cacho,177266,Action, Adventure, Drama,N/A,PG-13
 Sphere , Dustin Hoffman, Sharon Stone, Samuel L. Jackson, Peter Coyote,109316,Action, Mystery, Sci-Fi, $37.02M,A
 Windtalkers , Nicolas Cage, Adam Beach, Peter Stormare, Noah Emmerich,71352,Action, Drama, War, $40.91M,A
 Ride Along , Ice Cube, Kevin Hart, Tika Sumpter, John Leguizamo,118593,Action, Comedy, Crime, $134.94M,PG-13
 Big Stan , Rob Schneider, David Carradine, Sally Kirkland, Jennifer Morrison,45926,Action, Comedy,N/A,N/A,A
 Heist , Robert De Niro, Jeffrey Dean Morgan, Dave Bautista, Kate Bosworth,31605,Action, Crime, Drama,N/A,R
 The Collection , Josh Stewart, Emma Fitzpatrick, Christopher McDonald, Randall Archer,51927,Action, Adventure, Horror, $12.84M,A
 Sky Captain and the World of Tomorrow , Gwyneth Paltrow, Jude Law, Angelina Jolie, Giovanni Ribisi,86204,Action, Adventure, Mystery, $37.76M,U
 Hotel Artemis , Jodie Foster, Sofia Boutella, Dave Bautista, Sterling K. Brown,55696,Action, Crime, Drama, $6.71M,A
 The Jewel of the Nile , Michael Douglas, Kathleen Turner, Danny DeVito, Spyros Fokas,59942,Action, Adventure, Comedy, $75.97M,U
 30 Minutes or Less , Jesse Eisenberg, Danny McBride, Nick Swardson, Aziz Ansari,104186,Action, Comedy, Crime, $37.05M,A
 Romeo Must Die , Jet Li, Aaliyah, Isaiah Washington, Russell Wong,72115,Action, Crime, Thriller, $55.97M,A
 Red State , Michael Parks, Melissa Leo, John Goodman, Michael Angarano,65834,Action, Crime, Horror, $1.10M,R
 The Sentinel , Michael Douglas, Kiefer Sutherland, Kim Basinger, Eva Longoria,50967,Action, Crime, Thriller, $36.28M,UA
 American Ultra , Jesse Eisenberg, Kristen Stewart, Connie Britton, John Leguizamo,93907,Action, Comedy,N/A, $14.43M,R
 Flight of the Phoenix , Dennis Quaid, Miranda Otto, Giovanni Ribisi, Tyrese Gibson,55621,Action, Adventure, Drama, $21.01M,U
